county,fips,year,ozonePersonDayMon,ozoneDayStdMon,ozoneDayStdMod,ozoneAvgMod,ozoneModelFlag,pm25AvgMon,pm25PersonDayMon,pm25PctMon,pm25AvgMod,pm25ModelFlag,hasMonitor,hasOzoneMonitor,hasPm25Monitor,
"Cottonwood","27033","2011","No data available","No data available","0","No data available","1","No data available","No data available","No data available","8.8","1","n","n","n"
"Cottonwood","27033","2012","No data available","No data available","0","38.98","1","No data available","No data available","No data available","9.12","1","n","n","n"
"Cottonwood","27033","2013","No data available","No data available","null","44.59","0","No data available","No data available","No data available","8.40","0","n","n","n"
"Cottonwood","27033","2014","No data available","No data available","null","36.27","0","No data available","No data available","No data available","7.14","0","n","n","n"
"Cottonwood","27033","2015","No data available","No data available","null","35","null","No data available","No data available","No data available","9.12","0","n","n","n"
"Cottonwood","27033","2016","No data available","No data available","null","35","null","No data available","No data available","No data available","8.4","null","n","n","n"
"Cottonwood","27033","2017","No data available","No data available","null","36","null","No data available","No data available","No data available","6.5","null","n","n","n"
"Crow Wing","27035","2001","No data available","No data available","0","No data available","1","No data available","No data available","No data available","9.5","1","n","n","n"
"Crow Wing","27035","2002","No data available","No data available","0","No data available","1","No data available","No data available","No data available","8.7","1","n","n","n"
"Crow Wing","27035","2003","No data available","No data available","2","No data available","1","No data available","No data available","No data available","8.9","1","n","n","n"
"Crow Wing","27035","2004","No data available","No data available","0","No data available","1","No data available","No data available","No data available","8.6","1","y","y","n"
"Crow Wing","27035","2005","180582","3","1","No data available","1","No data available","No data available","No data available","9.4","1","y","y","n"
"Crow Wing","27035","2006","183114","3","2","No data available","1","No data available","No data available","No data available","8.6","1","y","y","n"
"Crow Wing","27035","2007","184170","3","1","No data available","1","No data available","No data available","No data available","8.9","1","y","y","n"
"Crow Wing","27035","2008","No data available","No data available","0","No data available","1","No data available","No data available","No data available","8.8","1","y","y","n"
"Crow Wing","27035","2009","No data available","No data available","0","No data available","1","No data available","No data available","No data available","8.7","1","y","y","n"
"Crow Wing","27035","2010","62500","1","1","No data available","1","No data available","No data available","No data available","8.2","1","y","y","n"
"Crow Wing","27035","2011","125490","2","0","No data available","1","No data available","No data available","No data available","8.9","1","y","y","n"
"Crow Wing","27035","2012","No data available","No data available","0","35.02","1","7.0","0.0","0.0","8.72","1","y","y","y"
"Crow Wing","27035","2013","No data available","No data available","null","38.46","0","4.02","0","0","8.31","0","y","y","y"
"Crow Wing","27035","2014","No data available","No data available","null","33.10","0","5.1","0","0","5.82","0","y","y","y"
"Crow Wing","27035","2015","No data available","No data available","null","35","null","6.2","131203","0.0057","8.72","0","y","y","y"
"Crow Wing","27035","2016","0","0","null","32","0","5.9","0","0","5.7","0","n","n","n"
"Crow Wing","27035","2017","0","0","null","34","null","5.4","0","0","6.0","null","y","y","y"
"Dakota","27037","2001","1449392","4","2","No data available","1","10.6","0.0","0.0","12.2","1","y","y","y"
"Dakota","27037","2002","1108779","3","1","No data available","1","9.8","1101596.9","0.0","10.9","1","y","y","y"
"Dakota","27037","2003","1126926","3","1","No data available","1","9.4","0.0","0.0","11.7","1","y","y","y"
"Dakota","27037","2004","No data available","No data available","0","No data available","1","8.2","0.0","0.0","11.1","1","y","y","y"
"Dakota","27037","2005","No data available","No data available","2","No data available","1","10.3","1189388.4","0.0","12.4","1","y","n","y"
"Dakota","27037","2006","No data available","No data available","0","No data available","1","8.8","0.0","0.0","11","1","y","n","y"
"Dakota","27037","2007","No data available","No data available","2","No data available","1","9.6","1228048.8","0.0","12","1","y","n","y"
"Dakota","27037","2008","No data available","No data available","0","No data available","1","9.5","1227672.8","0.0","11.5","1","y","n","y"
"Dakota","27037","2009","No data available","No data available","0","No data available","1","9.8","3742823.3","0.0","11.0","1","y","n","y"
"Dakota","27037","2010","No data available","No data available","0","No data available","1","No data available","2669201.0","0.0","11.0","1","y","n","y"
"Dakota","27037","2011","No data available","No data available","1","No data available","1","8.4","0.0","0.0","11.0","1","y","n","y"
"Dakota","27037","2012","No data available","No data available","0","35.87","1","7.6","0.0","0.0","10.65","1","y","n","y"
"Dakota","27037","2013","No data available","No data available","null","41.84","0","7.66","0.0","0.0","9.87","0","y","n","y"
"Dakota","27037","2014","No data available","No data available","null","33.30","0","7","0","0","7.85","0","y","n","y"
"Dakota","27037","2015","No data available","No data available","null","35","null","7.1","0","0","10.65","0","y","n","y"
"Dakota","27037","2016","No data available","No data available","null","34","null","7","416345","0.0027","7.4","0","n","n","n"
"Dakota","27037","2017","No data available","No data available","null","35","null","No data available","No data available","No data available","7.8","null","n","n","n"
"Dodge","27039","2001","No data available","No data available","1","No data available","1","No data available","No data available","No data available","11.4","1","n","n","n"
"Dodge","27039","2002","No data available","No data available","1","No data available","1","No data available","No data available","No data available","10.1","1","n","n","n"
"Dodge","27039","2003","No data available","No data available","0","No data available","1","No data available","No data available","No data available","11.3","1","n","n","n"
"Dodge","27039","2004","No data available","No data available","0","No data available","1","No data available","No data available","No data available","10.3","1","n","n","n"
"Dodge","27039","2005","No data available","No data available","3","No data available","1","No data available","No data available","No data available","11.4","1","n","n","n"
"Dodge","27039","2006","No data available","No data available","1","No data available","1","No data available","No data available","No data available","10.2","1","n","n","n"
"Dodge","27039","2007","No data available","No data available","2","No data available","1","No data available","No data available","No data available","11.2","1","n","n","n"
"Dodge","27039","2008","No data available","No data available","0","No data available","1","No data available","No data available","No data available","10.5","1","n","n","n"
"Dodge","27039","2009","No data available","No data available","0","No data available","1","No data available","No data available","No data available","10.1","1","n","n","n"
"Dodge","27039","2010","No data available","No data available","0","No data available","1","No data available","No data available","No data available","9.8","1","n","n","n"
"Dodge","27039","2011","No data available","No data available","0","No data available","1","No data available","No data available","No data available","9.7","1","n","n","n"
"Dodge","27039","2012","No data available","No data available","0","38.48","1","No data available","No data available","No data available","9.70","1","n","n","n"
"Dodge","27039","2013","No data available","No data available","null","43.86","0","No data available","No data available","No data available","9.14","0","n","n","n"
"Dodge","27039","2014","No data available","No data available","null","36.27","0","No data available","No data available","No data available","7.61","0","n","n","n"
"Dodge","27039","2015","No data available","No data available","null","36","null","No data available","No data available","No data available","9.70","0","n","n","n"
"Dodge","27039","2016","No data available","No data available","null","35","null","No data available","No data available","No data available","6.9","null","n","n","n"
"Dodge","27039","2017","No data available","No data available","null","36","null","No data available","No data available","No data available","7.3","null","n","n","n"
"Douglas","27041","2001","No data available","No data available","0","No data available","1","No data available","No data available","No data available","9.8","1","n","n","n"
"Douglas","27041","2002","No data available","No data available","0","No data available","1","No data available","No data available","No data available","8.7","1","n","n","n"
"Douglas","27041","2003","No data available","No data available","0","No data available","1","No data available","No data available","No data available","9.1","1","n","n","n"
"Douglas","27041","2004","No data available","No data available","0","No data available","1","No data available","No data available","No data available","9","1","n","n","n"
"Douglas","27041","2005","No data available","No data available","0","No data available","1","No data available","No data available","No data available","9.6","1","n","n","n"
"Douglas","27041","2006","No data available","No data available","0","No data available","1","No data available","No data available","No data available","8.7","1","n","n","n"
"Douglas","27041","2007","No data available","No data available","0","No data available","1","No data available","No data available","No data available","9.1","1","n","n","n"
"Douglas","27041","2008","No data available","No data available","0","No data available","1","No data available","No data available","No data available","9","1","n","n","n"
"Douglas","27041","2009","No data available","No data available","0","No data available","1","No data available","No data available","No data available","8.9","1","n","n","n"
"Douglas","27041","2010","No data available","No data available","0","No data available","1","No data available","No data available","No data available","8.6","1","n","n","n"
"Douglas","27041","2011","No data available","No data available","0","No data available","1","No data available","No data available","No data available","8.4","1","n","n","n"
"Douglas","27041","2012","No data available","No data available","0","36.48","1","No data available","No data available","No data available","8.66","1","n","n","n"
"Douglas","27041","2013","No data available","No data available","null","40.75","0","No data available","No data available","No data available","8.04","0","n","n","n"
"Douglas","27041","2014","No data available","No data available","null","34.44","0","No data available","No data available","No data available","6.11","0","n","n","n"
"Douglas","27041","2015","No data available","No data available","null","35","null","No data available","No data available","No data available","8.66","0","n","n","n"
"Douglas","27041","2016","No data available","No data available","null","33","null","No data available","No data available","No data available","5.5","null","n","n","n"
"Douglas","27041","2017","No data available","No data available","null","35","null","No data available","No data available","No data available","6.2","null","n","n","n"
"Faribault","27043","2001","No data available","No data available","1","No data available","1","No data available","No data available","No data available","11","1","n","n","n"
"Faribault","27043","2002","No data available","No data available","0","No data available","1","No data available","No data available","No data available","9.6","1","n","n","n"
"Faribault","27043","2003","No data available","No data available","0","No data available","1","No data available","No data available","No data available","10.9","1","n","n","n"
"Faribault","27043","2004","No data available","No data available","0","No data available","1","No data available","No data available","No data available","10.1","1","n","n","n"
"Faribault","27043","2005","No data available","No data available","1","No data available","1","No data available","No data available","No data available","10.9","1","n","n","n"
"Faribault","27043","2006","No data available","No data available","0","No data available","1","No data available","No data available","No data available","10","1","n","n","n"
"Faribault","27043","2007","No data available","No data available","2","No data available","1","No data available","No data available","No data available","10.9","1","n","n","n"
"Faribault","27043","2008","No data available","No data available","0","No data available","1","No data available","No data available","No data available","10.3","1","n","n","n"
"Faribault","27043","2009","No data available","No data available","0","No data available","1","No data available","No data available","No data available","10.0","1","n","n","n"
"Faribault","27043","2010","No data available","No data available","0","No data available","1","No data available","No data available","No data available","9.6","1","n","n","n"
"Faribault","27043","2011","No data available","No data available","0","No data available","1","No data available","No data available","No data available","9.3","1","n","n","n"
"Faribault","27043","2012","No data available","No data available","0","38.79","1","No data available","No data available","No data available","9.48","1","n","n","n"
"Faribault","27043","2013","No data available","No data available","null","44.47","0","No data available","No data available","No data available","8.85","0","n","n","n"
"Faribault","27043","2014","No data available","No data available","null","35.81","0","No data available","No data available","No data available","7.73","0","n","n","n"
"Faribault","27043","2015","No data available","No data available","null","36","null","No data available","No data available","No data available","9.48","0","n","n","n"
"Faribault","27043","2016","No data available","No data available","null","35","null","No data available","No data available","No data available","7.3","null","n","n","n"
"Faribault","27043","2017","No data available","No data available","null","36","null","No data available","No data available","No data available","7.1","null","n","n","n"
"Fillmore","27045","2001","No data available","No data available","1","No data available","1","No data available","No data available","No data available","11.5","1","n","n","n"
"Fillmore","27045","2002","No data available","No data available","0","No data available","1","No data available","No data available","No data available","10.4","1","n","n","n"
"Fillmore","27045","2003","No data available","No data available","0","No data available","1","No data available","No data available","No data available","11.5","1","n","n","n"
"Fillmore","27045","2004","No data available","No data available","0","No data available","1","No data available","No data available","No data available","10.3","1","n","n","n"
"Fillmore","27045","2005","No data available","No data available","2","No data available","1","No data available","No data available","No data available","11.4","1","n","n","n"
"Fillmore","27045","2006","No data available","No data available","0","No data available","1","No data available","No data available","No data available","10.3","1","n","n","n"
"Fillmore","27045","2007","No data available","No data available","2","No data available","1","No data available","No data available","No data available","11.6","1","n","n","n"
"Fillmore","27045","2008","No data available","No data available","0","No data available","1","No data available","No data available","No data available","10.9","1","n","n","n"
"Fillmore","27045","2009","No data available","No data available","0","No data available","1","No data available","No data available","No data available","10.3","1","n","n","n"
"Fillmore","27045","2010","No data available","No data available","0","No data available","1","No data available","No data available","No data available","10.0","1","n","n","n"
"Fillmore","27045","2011","No data available","No data available","0","No data available","1","No data available","No data available","No data available","9.6","1","n","n","n"
"Fillmore","27045","2012","No data available","No data available","0","38.79","1","No data available","No data available","No data available","9.29","1","n","n","n"
"Fillmore","27045","2013","No data available","No data available","null","42.62","0","No data available","No data available","No data available","8.92","0","n","n","n"
"Fillmore","27045","2014","No data available","No data available","null","36.14","0","No data available","No data available","No data available","8.00","0","n","n","n"
"Fillmore","27045","2015","No data available","No data available","null","37","null","No data available","No data available","No data available","9.29","0","n","n","n"
"Fillmore","27045","2016","No data available","No data available","null","35","null","No data available","No data available","No data available","7","null","n","n","n"
"Fillmore","27045","2017","No data available","No data available","null","36","null","No data available","No data available","No data available","7.2","null","n","n","n"
"Freeborn","27047","2001","No data available","No data available","1","No data available","1","No data available","No data available","No data available","11.3","1","n","n","n"
"Freeborn","27047","2002","No data available","No data available","0","No data available","1","No data available","No data available","No data available","10","1","n","n","n"
"Freeborn","27047","2003","No data available","No data available","0","No data available","1","No data available","No data available","No data available","11.3","1","n","n","n"
"Freeborn","27047","2004","No data available","No data available","0","No data available","1","No data available","No data available","No data available","10.3","1","n","n","n"
"Freeborn","27047","2005","No data available","No data available","1","No data available","1","No data available","No data available","No data available","11.3","1","n","n","n"
"Freeborn","27047","2006","No data available","No data available","1","No data available","1","No data available","No data available","No data available","10.1","1","n","n","n"
"Freeborn","27047","2007","No data available","No data available","1","No data available","1","No data available","No data available","No data available","11.3","1","n","n","n"
"Freeborn","27047","2008","No data available","No data available","0","No data available","1","No data available","No data available","No data available","10.4","1","n","n","n"
"Freeborn","27047","2009","No data available","No data available","0","No data available","1","No data available","No data available","No data available","10.1","1","n","n","n"
"Freeborn","27047","2010","No data available","No data available","0","No data available","1","No data available","No data available","No data available","9.9","1","n","n","n"
"Freeborn","27047","2011","No data available","No data available","0","No data available","1","No data available","No data available","No data available","9.6","1","n","n","n"
"Freeborn","27047","2012","No data available","No data available","0","38.83","1","No data available","No data available","No data available","9.54","1","n","n","n"
"Freeborn","27047","2013","No data available","No data available","null","44.23","0","No data available","No data available","No data available","9.04","0","n","n","n"
"Freeborn","27047","2014","No data available","No data available","null","36.04","0","No data available","No data available","No data available","7.82","0","n","n","n"
"Freeborn","27047","2015","No data available","No data available","null","36","null","No data available","No data available","No data available","9.54","0","n","n","n"
"Freeborn","27047","2016","No data available","No data available","null","35","null","No data available","No data available","No data available","7.1","null","n","n","n"
"Freeborn","27047","2017","No data available","No data available","null","36","null","No data available","No data available","No data available","7.3","null","n","n","n"
"Goodhue","27049","2001","No data available","No data available","1","No data available","1","No data available","No data available","No data available","11.6","1","n","n","n"
"Goodhue","27049","2002","No data available","No data available","2","No data available","1","No data available","No data available","No data available","10.3","1","n","n","n"
"Goodhue","27049","2003","No data available","No data available","4","No data available","1","No data available","No data available","No data available","11.4","1","n","n","n"
"Goodhue","27049","2004","No data available","No data available","0","No data available","1","No data available","No data available","No data available","10.5","1","y","y","n"
"Goodhue","27049","2005","230000","5","1","No data available","1","No data available","No data available","No data available","11.6","1","y","y","n"
"Goodhue","27049","2006","46086","1","1","No data available","1","No data available","No data available","No data available","10.5","1","y","y","n"
"Goodhue","27049","2007","184368","4","2","No data available","1","No data available","No data available","No data available","11.4","1","y","y","n"
"Goodhue","27049","2008","No data available","No data available","0","No data available","1","No data available","No data available","No data available","10.9","1","y","y","n"
"Goodhue","27049","2009","No data available","No data available","0","No data available","1","No data available","No data available","No data available","10.4","1","y","y","n"
"Goodhue","27049","2010","46183","1","0","No data available","1","No data available","No data available","No data available","10.1","1","y","y","n"
"Goodhue","27049","2011","92336","2","0","No data available","1","No data available","No data available","No data available","9.8","1","y","y","n"
"Goodhue","27049","2012","No data available","No data available","0","37.55","1","No data available","No data available","No data available","9.79","1","y","y","n"
"Goodhue","27049","2013","No data available","No data available","null","43.05","0","No data available","0","0","9.19","0","y","y","n"
"Goodhue","27049","2014","No data available","No data available","null","35.70","0","No data available","No data available","No data available","7.77","0","y","y","n"
"Goodhue","27049","2015","No data available","No data available","null","36","null","No data available","No data available","No data available","9.79","0","y","y","n"
"Goodhue","27049","2016","0","0","null","34","0","No data available","No data available","No data available","6.7","null","n","n","n"
"Goodhue","27049","2017","0","0","null","36","null","No data available","No data available","No data available","7.3","null","y","y","n"
"Grant","27051","2001","No data available","No data available","0","No data available","1","No data available","No data available","No data available","9.8","1","n","n","n"
"Grant","27051","2002","No data available","No data available","0","No data available","1","No data available","No data available","No data available","8.3","1","n","n","n"
"Grant","27051","2003","No data available","No data available","0","No data available","1","No data available","No data available","No data available","8.7","1","n","n","n"
"Grant","27051","2004","No data available","No data available","0","No data available","1","No data available","No data available","No data available","8.8","1","n","n","n"
"Grant","27051","2005","No data available","No data available","0","No data available","1","No data available","No data available","No data available","9.2","1","n","n","n"
"Grant","27051","2006","No data available","No data available","0","No data available","1","No data available","No data available","No data available","8.6","1","n","n","n"
"Grant","27051","2007","No data available","No data available","0","No data available","1","No data available","No data available","No data available","8.9","1","n","n","n"
"Grant","27051","2008","No data available","No data available","0","No data available","1","No data available","No data available","No data available","8.8","1","n","n","n"
"Grant","27051","2009","No data available","No data available","0","No data available","1","No data available","No data available","No data available","8.8","1","n","n","n"
"Grant","27051","2010","No data available","No data available","0","No data available","1","No data available","No data available","No data available","8.6","1","n","n","n"
"Grant","27051","2011","No data available","No data available","0","No data available","1","No data available","No data available","No data available","8.1","1","n","n","n"
"Grant","27051","2012","No data available","No data available","0","36.45","1","No data available","No data available","No data available","8.64","1","n","n","n"
"Grant","27051","2013","No data available","No data available","null","41.06","0","No data available","No data available","No data available","7.73","0","n","n","n"
"Grant","27051","2014","No data available","No data available","null","34.59","0","No data available","No data available","No data available","6.06","0","n","n","n"
"Grant","27051","2015","No data available","No data available","null","35","null","No data available","No data available","No data available","8.64","0","n","n","n"
"Grant","27051","2016","No data available","No data available","null","33","null","No data available","No data available","No data available","5.7","null","n","n","n"
"Grant","27051","2017","No data available","No data available","null","35","null","No data available","No data available","No data available","6.3","null","n","n","n"
"Hennepin","27053","2001","No data available","No data available","3","No data available","1","11.9","5230561.6","0.0","12.5","1","y","n","y"
"Hennepin","27053","2002","No data available","No data available","3","No data available","1","10.5","1174719.6","0.0","10.7","1","y","n","y"
"Hennepin","27053","2003","No data available","No data available","3","No data available","1","10.3","0.0","0.0","12.4","1","y","n","y"
"Hennepin","27053","2004","No data available","No data available","0","No data available","1","9.3","0.0","0.0","12.1","1","y","n","y"
"Hennepin","27053","2005","No data available","No data available","3","No data available","1","10.3","3355920.7","0.0","13.4","1","y","n","y"
"Hennepin","27053","2006","No data available","No data available","0","No data available","1","9.9","0.0","0.0","11.7","1","y","n","y"
"Hennepin","27053","2007","No data available","No data available","2","No data available","1","10.2","3420701.6","0.0","12.8","1","y","n","y"
"Hennepin","27053","2008","No data available","No data available","0","No data available","1","10.3","6844426.1","0.0","12.1","1","y","n","y"
"Hennepin","27053","2009","No data available","No data available","0","No data available","1","10.1","10377476.6","0.0","11.4","1","y","n","y"
"Hennepin","27053","2010","No data available","No data available","0","No data available","1","9.2","3476323.0","0.0","11.6","1","y","n","y"
"Hennepin","27053","2011","No data available","No data available","1","No data available","1","9.3","0.0","0.0","11.4","1","y","n","y"
"Hennepin","27053","2012","No data available","No data available","1","35.16","1","8.8","1238728.0","0.0","11.02","1","y","n","y"
"Hennepin","27053","2013","No data available","No data available","null","41.04","0","8.94","0","0","10.18","0","y","y","y"
"Hennepin","27053","2014","No data available","No data available","null","32.42","0","9.8","0","0","7.75","0","y","y","y"
"Hennepin","27053","2015","No data available","No data available","null","35","null","8.4","1235764","0.0028","11.02","0","y","y","y"
"Hennepin","27053","2016","0","0","null","33","0","7.8","1229115","0.0027","7.5","0","n","n","n"
"Hennepin","27053","2017","0","0","null","35","null","7.7","0","0","8.0","null","y","y","y"
"Houston","27055","2001","No data available","No data available","1","No data available","1","No data available","No data available","No data available","11.4","1","n","n","n"
"Houston","27055","2002","No data available","No data available","0","No data available","1","No data available","No data available","No data available","10.4","1","n","n","n"
"Houston","27055","2003","No data available","No data available","1","No data available","1","No data available","No data available","No data available","11.2","1","n","n","n"
"Houston","27055","2004","No data available","No data available","0","No data available","1","No data available","No data available","No data available","10.2","1","n","n","n"
"Houston","27055","2005","No data available","No data available","2","No data available","1","No data available","No data available","No data available","11.4","1","n","n","n"
"Houston","27055","2006","No data available","No data available","0","No data available","1","No data available","No data available","No data available","10.3","1","n","n","n"
"Houston","27055","2007","No data available","No data available","1","No data available","1","No data available","No data available","No data available","11.6","1","n","n","n"
"Houston","27055","2008","No data available","No data available","0","No data available","1","No data available","No data available","No data available","11.1","1","n","n","n"
"Houston","27055","2009","No data available","No data available","0","No data available","1","No data available","No data available","No data available","10.3","1","n","n","n"
"Houston","27055","2010","No data available","No data available","0","No data available","1","No data available","No data available","No data available","9.8","1","n","n","n"
"Houston","27055","2011","No data available","No data available","0","No data available","1","No data available","No data available","No data available","9.6","1","n","n","n"
"Houston","27055","2012","No data available","No data available","0","38.34","1","No data available","No data available","No data available","9.17","1","n","n","n"
"Houston","27055","2013","No data available","No data available","null","42.36","0","No data available","No data available","No data available","8.78","0","n","n","n"
"Houston","27055","2014","No data available","No data available","null","36.22","0","No data available","No data available","No data available","8.39","0","n","n","n"
"Houston","27055","2015","No data available","No data available","null","37","null","No data available","No data available","No data available","9.17","0","n","n","n"
"Houston","27055","2016","No data available","No data available","null","35","null","No data available","No data available","No data available","7","null","n","n","n"
"Houston","27055","2017","No data available","No data available","null","36","null","No data available","No data available","No data available","7.1","null","n","n","n"
"Hubbard","27057","2001","No data available","No data available","0","No data available","1","No data available","No data available","No data available","8.8","1","n","n","n"
"Hubbard","27057","2002","No data available","No data available","0","No data available","1","No data available","No data available","No data available","8","1","n","n","n"
"Hubbard","27057","2003","No data available","No data available","0","No data available","1","No data available","No data available","No data available","8.1","1","n","n","n"
"Hubbard","27057","2004","No data available","No data available","0","No data available","1","No data available","No data available","No data available","8.1","1","n","n","n"
"Hubbard","27057","2005","No data available","No data available","0","No data available","1","No data available","No data available","No data available","8.4","1","n","n","n"
"Hubbard","27057","2006","No data available","No data available","0","No data available","1","No data available","No data available","No data available","7.9","1","n","n","n"
"Hubbard","27057","2007","No data available","No data available","0","No data available","1","No data available","No data available","No data available","8","1","n","n","n"
"Hubbard","27057","2008","No data available","No data available","0","No data available","1","No data available","No data available","No data available","8.2","1","n","n","n"
"Hubbard","27057","2009","No data available","No data available","0","No data available","1","No data available","No data available","No data available","8.2","1","n","n","n"
"Hubbard","27057","2010","No data available","No data available","0","No data available","1","No data available","No data available","No data available","7.7","1","n","n","n"
"Hubbard","27057","2011","No data available","No data available","0","No data available","1","No data available","No data available","No data available","8.0","1","n","n","n"
"Hubbard","27057","2012","No data available","No data available","0","35.47","1","No data available","No data available","No data available","8.17","1","n","n","n"
"Hubbard","27057","2013","No data available","No data available","null","38.58","0","No data available","No data available","No data available","7.69","0","n","n","n"
"Hubbard","27057","2014","No data available","No data available","null","33.82","0","No data available","No data available","No data available","6.00","0","n","n","n"
"Hubbard","27057","2015","No data available","No data available","null","35","null","No data available","No data available","No data available","8.17","0","n","n","n"
"Hubbard","27057","2016","No data available","No data available","null","32","null","No data available","No data available","No data available","5.3","null","n","n","n"
"Hubbard","27057","2017","No data available","No data available","null","34","null","No data available","No data available","No data available","6.1","null","n","n","n"
"Isanti","27059","2001","No data available","No data available","5","No data available","1","No data available","No data available","No data available","10.7","1","n","n","n"
"Isanti","27059","2002","No data available","No data available","4","No data available","1","No data available","No data available","No data available","9.7","1","n","n","n"
"Isanti","27059","2003","No data available","No data available","3","No data available","1","No data available","No data available","No data available","10.2","1","n","n","n"
"Isanti","27059","2004","No data available","No data available","0","No data available","1","No data available","No data available","No data available","9.8","1","n","n","n"
"Isanti","27059","2005","No data available","No data available","7","No data available","1","No data available","No data available","No data available","10.8","1","n","n","n"
"Isanti","27059","2006","No data available","No data available","2","No data available","1","No data available","No data available","No data available","9.5","1","n","n","n"
"Isanti","27059","2007","No data available","No data available","3","No data available","1","No data available","No data available","No data available","10.3","1","n","n","n"
"Isanti","27059","2008","No data available","No data available","0","No data available","1","No data available","No data available","No data available","9.9","1","n","n","n"
"Isanti","27059","2009","No data available","No data available","0","No data available","1","No data available","No data available","No data available","9.6","1","n","n","n"
"Isanti","27059","2010","No data available","No data available","0","No data available","1","No data available","No data available","No data available","8.9","1","n","n","n"
"Isanti","27059","2011","No data available","No data available","0","No data available","1","No data available","No data available","No data available","9.2","1","n","n","n"
"Isanti","27059","2012","No data available","No data available","1","36.06","1","No data available","No data available","No data available","9.23","1","n","n","n"
"Isanti","27059","2013","No data available","No data available","null","40.30","0","No data available","No data available","No data available","8.79","0","n","n","n"
"Isanti","27059","2014","No data available","No data available","null","33.82","0","No data available","No data available","No data available","6.84","0","n","n","n"
"Isanti","27059","2015","No data available","No data available","null","35","null","No data available","No data available","No data available","9.23","0","n","n","n"
"Isanti","27059","2016","No data available","No data available","null","33","null","No data available","No data available","No data available","6.6","null","n","n","n"
"Isanti","27059","2017","No data available","No data available","null","34","null","No data available","No data available","No data available","6.7","null","n","n","n"
"Itasca","27061","2001","No data available","No data available","0","No data available","1","No data available","No data available","No data available","8.8","1","n","n","n"
"Itasca","27061","2002","No data available","No data available","0","No data available","1","No data available","No data available","No data available","7.9","1","n","n","n"
"Itasca","27061","2003","No data available","No data available","1","No data available","1","No data available","No data available","No data available","7.9","1","n","n","n"
"Itasca","27061","2004","No data available","No data available","0","No data available","1","No data available","No data available","No data available","7.7","1","n","n","n"
"Itasca","27061","2005","No data available","No data available","0","No data available","1","No data available","No data available","No data available","8.4","1","n","n","n"
"Itasca","27061","2006","No data available","No data available","1","No data available","1","No data available","No data available","No data available","8","1","n","n","n"
"Itasca","27061","2007","No data available","No data available","1","No data available","1","No data available","No data available","No data available","7.8","1","n","n","n"
"Itasca","27061","2008","No data available","No data available","0","No data available","1","No data available","No data available","No data available","8.3","1","n","n","n"
"Itasca","27061","2009","No data available","No data available","0","No data available","1","No data available","No data available","No data available","8.0","1","n","n","n"
"Itasca","27061","2010","No data available","No data available","0","No data available","1","No data available","No data available","No data available","7.7","1","n","n","n"
"Itasca","27061","2011","No data available","No data available","0","No data available","1","No data available","No data available","No data available","7.8","1","n","n","n"
"Itasca","27061","2012","No data available","No data available","0","34.33","1","No data available","No data available","No data available","7.65","1","n","n","n"
"Itasca","27061","2013","No data available","No data available","null","35.90","0","No data available","No data available","No data available","7.24","0","n","n","n"
"Itasca","27061","2014","No data available","No data available","null","32.49","0","No data available","No data available","No data available","6.31","0","n","n","n"
"Itasca","27061","2015","No data available","No data available","null","34","null","No data available","No data available","No data available","7.65","0","n","n","n"
"Itasca","27061","2016","No data available","No data available","null","31","null","No data available","No data available","No data available","4.9","null","n","n","n"
"Itasca","27061","2017","No data available","No data available","null","34","null","No data available","No data available","No data available","5.3","null","n","n","n"
"Jackson","27063","2001","No data available","No data available","0","No data available","1","No data available","No data available","No data available","10.4","1","n","n","n"
"Jackson","27063","2002","No data available","No data available","0","No data available","1","No data available","No data available","No data available","9.1","1","n","n","n"
"Jackson","27063","2003","No data available","No data available","0","No data available","1","No data available","No data available","No data available","10.1","1","n","n","n"
"Jackson","27063","2004","No data available","No data available","0","No data available","1","No data available","No data available","No data available","9.7","1","n","n","n"
"Jackson","27063","2005","No data available","No data available","0","No data available","1","No data available","No data available","No data available","10.2","1","n","n","n"
"Jackson","27063","2006","No data available","No data available","0","No data available","1","No data available","No data available","No data available","9.5","1","n","n","n"
"Jackson","27063","2007","No data available","No data available","0","No data available","1","No data available","No data available","No data available","10.1","1","n","n","n"
"Jackson","27063","2008","No data available","No data available","0","No data available","1","No data available","No data available","No data available","9.7","1","n","n","n"
"Jackson","27063","2009","No data available","No data available","0","No data available","1","No data available","No data available","No data available","9.5","1","n","n","n"
"Jackson","27063","2010","No data available","No data available","0","No data available","1","No data available","No data available","No data available","9.2","1","n","n","n"
"Jackson","27063","2011","No data available","No data available","0","No data available","1","No data available","No data available","No data available","8.9","1","n","n","n"
"Jackson","27063","2012","No data available","No data available","0","39.34","1","No data available","No data available","No data available","9.18","1","n","n","n"
"Jackson","27063","2013","No data available","No data available","null","44.82","0","No data available","No data available","No data available","8.50","0","n","n","n"
"Jackson","27063","2014","No data available","No data available","null","36.36","0","No data available","No data available","No data available","7.60","0","n","n","n"
"Jackson","27063","2015","No data available","No data available","null","35","null","No data available","No data available","No data available","9.18","0","n","n","n"
"Jackson","27063","2016","No data available","No data available","null","36","null","No data available","No data available","No data available","7.5","null","n","n","n"
"Jackson","27063","2017","No data available","No data available","null","37","null","No data available","No data available","No data available","6.7","null","n","n","n"
"Kanabec","27065","2001","No data available","No data available","2","No data available","1","No data available","No data available","No data available","9.7","1","n","n","n"
