Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Technology,Prime Mover,Unit Code,Ownership,Duct Burners,Can Bypass Heat Recovery Steam Generator?,RTO/ISO LMP Node Designation,RTO/ISO Location Designation for Reporting Wholesale Sales Data to FERC,Nameplate Capacity (MW),Nameplate Power Factor,Summer Capacity (MW),Winter Capacity (MW),Minimum Load (MW),Uprate or Derate Completed During Year,Month Uprate or Derate Completed,Year Uprate or Derate Completed,Status,Synchronized to Transmission Grid,Operating Month,Operating Year,Retirement Month,Retirement Year,Associated with Combined Heat and Power System,Sector Name,Sector,Topping or Bottoming,Energy Source 1,Energy Source 2,Energy Source 3,Energy Source 4,Energy Source 5,Energy Source 6,Startup Source 1,Startup Source 2,Startup Source 3,Startup Source 4,Solid Fuel Gasification System?,Carbon Capture Technology?,Turbines or Hydrokinetic Buoys,Time from Cold Shutdown to Full Load,Fluidized Bed Technology?,Pulverized Coal Technology?,Stoker Technology?,Other Combustion Technology?,Subcritical Technology?,Supercritical Technology?,Ultrasupercritical Technology?,Multiple Fuels?,Cofire Fuels?,Switch Between Oil and Natural Gas?
7140,Georgia Power Co,708,Hammond,GA,Floyd,2,Conventional Steam Coal,ST,,S,X,X,,,125.0,0.900,110.0,110.0,50.0,N, , ,RE,X,9,1954,7,2019,N,Electric Utility,1,X,BIT,DFO,,,,,DFO,,,,N,, ,OVER,,Y,,,Y,,,N,,
7140,Georgia Power Co,708,Hammond,GA,Floyd,3,Conventional Steam Coal,ST,,S,X,X,,,125.0,0.900,110.0,110.0,50.0,N, , ,RE,X,6,1955,7,2019,N,Electric Utility,1,X,BIT,DFO,,,,,DFO,,,,N,, ,OVER,,Y,,,Y,,,N,,
7140,Georgia Power Co,708,Hammond,GA,Floyd,4,Conventional Steam Coal,ST,,S,X,X,,,578.0,0.850,510.0,510.0,225.0,N, , ,RE,X,12,1970,7,2019,N,Electric Utility,1,X,BIT,DFO,,,,,DFO,,,,N,, ,OVER,,Y,,,Y,,,N,,
7140,Georgia Power Co,709,Harllee Branch,GA,Putnam,1,Conventional Steam Coal,ST,,S,X,X,,,299.2,0.850,266.0,266.0,100.0,N, , ,RE,X,6,1965,4,2015,N,Electric Utility,1,X,BIT,DFO,,,,,DFO,,,,N,, ,OVER,,Y,,,Y,,,,,
7140,Georgia Power Co,709,Harllee Branch,GA,Putnam,2,Conventional Steam Coal,ST,,S,X,X,,,359.0, ,325.0,325.0, ,N, , ,RE,X,6,1967,9,2013,N,Electric Utility,1,X,BIT,DFO,,,,,DFO,,,,N,, ,,,Y,,,Y,,,,,
7140,Georgia Power Co,709,Harllee Branch,GA,Putnam,3,Conventional Steam Coal,ST,,S,X,X,,,544.0,0.850,488.0,488.0,250.0,N, , ,RE,X,7,1968,4,2015,N,Electric Utility,1,X,BIT,DFO,,,,,DFO,,,,N,, ,OVER,,Y,,,N,Y,,,,
7140,Georgia Power Co,709,Harllee Branch,GA,Putnam,4,Conventional Steam Coal,ST,,S,X,X,,,544.0,0.850,507.0,507.0,250.0,N, , ,RE,X,6,1969,4,2015,N,Electric Utility,1,X,BIT,DFO,,,,,DFO,,,,N,, ,OVER,,Y,,,,Y,,,,
7140,Georgia Power Co,710,Jack McDonough,GA,Cobb,1,Conventional Steam Coal,ST,,S,X,X,,,299.2, ,251.0,251.0, ,N, , ,RE,X,8,1963,2,2012,N,Electric Utility,1,X,BIT,NG,DFO,,,,NG,DFO,,,N,, ,12H,,Y,,,Y,,,N,Y,
7140,Georgia Power Co,710,Jack McDonough,GA,Cobb,2,Conventional Steam Coal,ST,,S,X,X,,,299.2, ,251.0,251.0, ,N, , ,RE,X,6,1964,9,2011,N,Electric Utility,1,X,BIT,NG,DFO,,,,NG,DFO,,,N,, ,12H,,Y,,,Y,,,N,Y,
7140,Georgia Power Co,711,Langdale,AL,Chambers,5,Conventional Hydroelectric,HY,,S,X,X,,,0.5,0.800,0.1,0.1,0.1,N, , ,RE,X,12,1924,7,2019,N,Electric Utility,1,X,WAT,,,,,,,,,,N,,0,1H,,,,,,,,N,,
7140,Georgia Power Co,711,Langdale,AL,Chambers,6,Conventional Hydroelectric,HY,,S,X,X,,,0.5,0.800,0.1,0.1,0.1,N, , ,RE,X,12,1926,7,2019,N,Electric Utility,1,X,WAT,,,,,,,,,,N,,0,1H,,,,,,,,N,,
7140,Georgia Power Co,715,McManus,GA,Glynn,1,Petroleum Liquids,ST,,S,X,X,,,50.0,0.850,43.0,43.0,7.0,N, , ,RE,X,11,1952,4,2015,N,Electric Utility,1,X,RFO,DFO,,,,,DFO,,,,N,, ,OVER,,,,,,,,,,
7140,Georgia Power Co,715,McManus,GA,Glynn,2,Petroleum Liquids,ST,,S,X,X,,,93.7,0.850,79.0,79.0,10.0,N, , ,RE,X,6,1959,4,2015,N,Electric Utility,1,X,RFO,DFO,,,,,DFO,,,,N,, ,OVER,,,,,,,,,,
7140,Georgia Power Co,727,Mitchell (GA),GA,Dougherty,1,Conventional Steam Coal,ST,,S,X,X,,,27.5, ,20.0,20.0, ,N, , ,RE,X,11,1948,7,2002,N,Electric Utility,1,X,BIT,DFO,,,,,,,,,N,, ,,,,,,,,,,,
7140,Georgia Power Co,727,Mitchell (GA),GA,Dougherty,2,Conventional Steam Coal,ST,,S,X,X,,,27.5, ,20.0,20.0, ,N, , ,RE,X,11,1948,12,2002,N,Electric Utility,1,X,BIT,DFO,,,,,,,,,N,, ,,,,,,,,,,,
7140,Georgia Power Co,727,Mitchell (GA),GA,Dougherty,3,Conventional Steam Coal,ST,,S,X,X,,,163.2,0.850,155.0,155.0,65.0,N, , ,RE,X,5,1964,8,2016,N,Electric Utility,1,X,BIT,DFO,,,,,DFO,,,,N,N, ,OVER,,Y,,,Y,,,,,
7140,Georgia Power Co,727,Mitchell (GA),GA,Dougherty,4A,Petroleum Liquids,GT,,S,X,X,,,41.8,0.900,31.0,40.0,31.0,N, , ,RE,X,5,1971,8,2016,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,1H,,,,,,,,,,
7140,Georgia Power Co,727,Mitchell (GA),GA,Dougherty,4B,Petroleum Liquids,GT,,S,X,X,,,41.8,0.900,31.0,40.0,31.0,N, , ,RE,X,6,1971,8,2016,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,1H,,,,,,,,,,
7140,Georgia Power Co,727,Mitchell (GA),GA,Dougherty,4C,Petroleum Liquids,GT,,S,X,X,,,41.8, ,31.0,40.0, ,N, , ,RE,X,5,1971,3,2012,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,,,,,,,,,,,
7140,Georgia Power Co,728,Yates,GA,Coweta,1,Conventional Steam Coal,ST,,S,X,X,,,122.5,0.900,97.0,97.0,45.0,N, , ,RE,X,9,1950,4,2015,N,Electric Utility,1,X,BIT,NG,DFO,,,,DFO,,,,N,, ,OVER,,Y,,,Y,,,,Y,N
7140,Georgia Power Co,728,Yates,GA,Coweta,2,Conventional Steam Coal,ST,,S,X,X,,,122.5,0.900,103.0,103.0,45.0,N, , ,RE,X,11,1950,4,2015,N,Electric Utility,1,X,BIT,NG,DFO,,,,DFO,,,,N,, ,OVER,,Y,,,Y,,,,Y,N
7140,Georgia Power Co,728,Yates,GA,Coweta,3,Conventional Steam Coal,ST,,S,X,X,,,122.5,0.900,111.0,111.0,45.0,N, , ,RE,X,8,1952,4,2015,N,Electric Utility,1,X,BIT,NG,DFO,,,,DFO,,,,N,, ,OVER,,Y,,,Y,,,,Y,N
7140,Georgia Power Co,728,Yates,GA,Coweta,4,Conventional Steam Coal,ST,,S,X,X,,,156.2,0.850,133.0,133.0,55.0,N, , ,RE,X,6,1957,4,2015,N,Electric Utility,1,X,BIT,NG,DFO,,,,DFO,,,,N,, ,OVER,,Y,,,Y,,,,Y,N
7140,Georgia Power Co,728,Yates,GA,Coweta,5,Conventional Steam Coal,ST,,S,X,X,,,156.2,0.850,135.0,135.0,55.0,N, , ,RE,X,5,1958,4,2015,N,Electric Utility,1,X,BIT,NG,DFO,,,,DFO,,,,N,, ,OVER,,Y,,,Y,,,,Y,N
7140,Georgia Power Co,732,Boulevard,GA,Chatham,1,Petroleum Liquids,GT,,S,X,X,,,15.6,0.850,14.0,18.6,14.0,N, , ,RE,X,9,1970,9,2022,N,Electric Utility,1,X,DFO,NG,,,,,,,,,N,, ,1H,,,,,,,,Y,N,Y
7140,Georgia Power Co,732,Boulevard,GA,Chatham,2,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,15.6, ,14.0,18.6, ,N, , ,RE,X,9,1970,7,2013,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,, ,,,,,,,,,N,,N
7140,Georgia Power Co,732,Boulevard,GA,Chatham,3,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,15.6, ,14.0,18.6, ,N, , ,RE,X,8,1970,7,2013,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,, ,,,,,,,,,N,,N
7140,Georgia Power Co,733,Kraft,GA,Chatham,2,Conventional Steam Coal,ST,,S,X,X,,,54.4,0.850,52.0,52.0,32.0,N, , ,RE,X,5,1961,10,2015,N,Electric Utility,1,X,BIT,NG,,,,,NG,,,,N,, ,OVER,,Y,,,Y,,,,N,N
7140,Georgia Power Co,733,Kraft,GA,Chatham,3,Conventional Steam Coal,ST,,S,X,X,,,103.5,0.900,101.0,101.0,50.0,N, , ,RE,X,5,1965,10,2015,N,Electric Utility,1,X,BIT,NG,,,,,NG,,,,N,, ,OVER,,Y,,,Y,,,,N,N
7140,Georgia Power Co,733,Kraft,GA,Chatham,4,Natural Gas Steam Turbine,ST,,S,X,X,,,126.0,0.900,115.0,115.0,30.0,N, , ,RE,X,3,1972,10,2015,N,Electric Utility,1,X,NG,RFO,,,,,NG,,,,N,, ,OVER,,,,,,,,,N,Y
7140,Georgia Power Co,733,Kraft,GA,Chatham,PWA,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,18.5,0.850,17.0,20.3,17.0,N, , ,RE,X,6,1969,8,2016,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,, ,1H,,,,,,,,,N,Y
7140,Georgia Power Co,733,Kraft,GA,Chatham,ST1,Conventional Steam Coal,ST,,S,X,X,,,50.0,0.850,48.0,48.0,32.0,N, , ,RE,X,7,1958,10,2015,N,Electric Utility,1,X,BIT,NG,,,,,NG,,,,N,, ,OVER,,Y,,,Y,,,,,
7140,Georgia Power Co,734,Riverside (GA),GA,Chatham,4,Natural Gas Steam Turbine,ST,,S,X,X,,,15.0, ,20.0,20.0, ,N, , ,RE,X,3,1926,9,2004,N,Electric Utility,1,X,NG,,,,,,,,,,N,, ,,,,,,,,,,,
7140,Georgia Power Co,734,Riverside (GA),GA,Chatham,5,Natural Gas Steam Turbine,ST,,S,X,X,,,7.5, ,9.0,9.0, ,N, , ,RE,X,4,1936,9,2004,N,Electric Utility,1,X,NG,,,,,,,,,,N,, ,,,,,,,,,,,
7140,Georgia Power Co,734,Riverside (GA),GA,Chatham,6,Natural Gas Steam Turbine,ST,,S,X,X,,,24.7, ,19.0,19.0, ,N, , ,RE,X,5,1949,5,2005,N,Electric Utility,1,X,NG,,,,,,,,,,N,, ,,,,,,,,,,,
7140,Georgia Power Co,734,Riverside (GA),GA,Chatham,7,Natural Gas Steam Turbine,ST,,S,X,X,,,21.2, ,20.0,20.0, ,N, , ,RE,X,7,1954,5,2005,N,Electric Utility,1,X,NG,,,,,,,,,,N,, ,,,,,,,,,,,
7140,Georgia Power Co,734,Riverside (GA),GA,Chatham,8,Natural Gas Steam Turbine,ST,,S,X,X,,,37.5, ,39.0,39.0, ,N, , ,RE,X,6,1956,2,2005,N,Electric Utility,1,X,NG,,,,,,,,,,,, ,,,,,,,,,,,
18454,Tampa Electric Co,747,Dinner Lake,FL,Highlands,1,Natural Gas Steam Turbine,ST,,S,X,X,,,12.6, ,11.0,11.0, ,N, , ,RE,X,12,1966,1,2003,N,Electric Utility,1,X,NG,RFO,,,,,,,,,N,, ,,,,,,,,,,,
18454,Tampa Electric Co,748,Phillips,FL,Highlands,1,Petroleum Liquids,IC,,S,X,X,,,19.2,0.850,18.0,18.0,6.0,N, , ,RE,X,6,1983,11,2015,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,10M,,,,,,,,,,
18454,Tampa Electric Co,748,Phillips,FL,Highlands,2,Petroleum Liquids,IC,,S,X,X,,,19.2,0.850,18.0,18.0,6.0,N, , ,RE,X,6,1983,11,2015,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,10M,,,,,,,,,,
18454,Tampa Electric Co,748,Phillips,FL,Highlands,3,Petroleum Liquids,CA,,S,N,X,,,3.6, ,3.0,3.0, ,N, , ,RE,X,6,1983,3,2006,N,Electric Utility,1,X,RFO,DFO,,,,,,,,,N,, ,,,,,,,,,,N,N
27813,USCE-Mobile District,759,Buford,GA,Forsyth,1,Conventional Hydroelectric,HY,,S,X,X,,,40.0, ,40.0,40.0, ,N, , ,RE,X,10,1957,12,2003,N,Electric Utility,1,X,WAT,,,,,,,,,,N,,0,,,,,,,,,,,
27813,USCE-Mobile District,759,Buford,GA,Forsyth,2,Conventional Hydroelectric,HY,,S,X,X,,,40.0, ,40.0,40.0, ,N, , ,RE,X,6,1957,12,2004,N,Electric Utility,1,X,WAT,,,,,,,,,,N,,0,,,,,,,,,,,
27813,USCE-Mobile District,759,Buford,GA,Forsyth,3,Conventional Hydroelectric,HY,,S,X,X,,,6.0, ,6.0,6.0, ,N, , ,RE,X,7,1957,2,2005,N,Electric Utility,1,X,WAT,,,,,,,,,,N,,0,,,,,,,,,,,
14077,Oklahoma Municipal Power Authority,762,Ponca,OK,Kay,2,Natural Gas Steam Turbine,ST,,S,X,X,,,48.0,0.850,34.0,34.0,5.0,N, , ,RE,X,10,1977,12,2022,N,Electric Utility,1,X,NG,,,,,,NG,,,,N,N, ,1H,,,,,,,,N,,
19547,Hawaiian Electric Co Inc,764,Honolulu,HI,Honolulu,H8,Petroleum Liquids,ST,,S,X,X,,,50.0,0.900,48.6,48.6,22.0,N, , ,RE,X,12,1954,1,2014,N,Electric Utility,1,X,RFO,,,,,,PG,,,,N,, ,OVER,,,,,,,,,,
19547,Hawaiian Electric Co Inc,764,Honolulu,HI,Honolulu,H9,Petroleum Liquids,ST,,S,X,X,,,54.4,0.800,51.7,51.7,22.0,N, , ,RE,X,11,1957,1,2014,N,Electric Utility,1,X,RFO,,,,,,PG,,,,N,, ,OVER,,,,,,,,,,
8287,Hawaii Electric Light Co Inc,768,Waimea,HI,Hawaii,10,Petroleum Liquids,IC,,S,X,X,,,1.0, ,1.0,1.0, ,N, , ,RE,X,10,1954,1,2001,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,,,,,,,,,,,
8287,Hawaii Electric Light Co Inc,768,Waimea,HI,Hawaii,8,Petroleum Liquids,IC,,S,X,X,,,1.0, ,1.0,1.0, ,N, , ,RE,X,10,1954,1,2001,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,,,,,,,,,,,
8287,Hawaii Electric Light Co Inc,768,Waimea,HI,Hawaii,9,Petroleum Liquids,IC,,S,X,X,,,1.0, ,1.0,1.0, ,N, , ,RE,X,10,1954,1,2001,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,,,,,,,,,,,
8287,Hawaii Electric Light Co Inc,771,Puueo,HI,Hawaii,2,Conventional Hydroelectric,HY,,S,X,X,,,1.5, ,1.7,1.7, ,N, , ,RE,X,9,1941,12,2002,N,Electric Utility,1,X,WAT,,,,,,,,,,,, ,,,,,,,,,N,,
14653,PUD No 1 of Pend Oreille County,773,Sullivan CR,WA,Pend Oreille,1,Conventional Hydroelectric,HY,,S,X,X,,,4.5, ,4.5,4.5,0.0,N, , ,CN,X, , , , ,,Electric Utility,1,,WAT,,,,,,,,,,,, ,,,,,,,,,,,
14653,PUD No 1 of Pend Oreille County,773,Sullivan CR,WA,Pend Oreille,2,Conventional Hydroelectric,HY,,S,X,X,,,4.5, ,4.5,4.5, ,N, , ,CN,X, , , , ,,Electric Utility,1,,WAT,,,,,,,,,,,, ,,,,,,,,,,,
40215,"Cordova Electric Coop, Inc",789,Orca,AK,Valdez Cordova,1,Petroleum Liquids,IC,,S,X,X,,,1.5, ,1.5,1.5, ,N, , ,CN,X, , , , ,,Electric Utility,1,,DFO,,,,,,,,,,,, ,10M,,,,,,,,,N,N
40215,"Cordova Electric Coop, Inc",789,Orca,AK,Valdez Cordova,2,Petroleum Liquids,IC,,S,X,X,,,1.5, ,1.5,1.5, ,N, , ,CN,X, , , , ,,Electric Utility,1,,DFO,,,,,,,,,,,, ,10M,,,,,,,,,N,N
40215,"Cordova Electric Coop, Inc",789,Orca,AK,Valdez Cordova,4,Petroleum Liquids,IC,,S,X,X,,,2.4,0.800,2.4,2.4,1.4,N, , ,RE,X,10,1984,6,2024,N,Electric Utility,1,X,DFO,,,,,,,,,,N,N, ,10M,,,,,,,,N,N,N
40215,"Cordova Electric Coop, Inc",789,Orca,AK,Valdez Cordova,6,Petroleum Liquids,IC,,S,X,X,,,1.1,0.800,1.1,1.1,0.7,N, , ,RE,X,3,2000,6,2023,N,Electric Utility,1,X,DFO,,,,,,,,,,N,N, ,10M,,,,,,,,N,N,N
9191,Idaho Power Co,818,Shoshone Falls,ID,Jerome,1,Conventional Hydroelectric,HY,,S,X,X,,,0.6,1.000, , ,0.0,N, , ,RE,X,6,1909,12,2017,N,Electric Utility,1,X,WAT,,,,,,,,,,N,N, ,10M,,,,,,,,N,,
9191,Idaho Power Co,818,Shoshone Falls,ID,Jerome,2,Conventional Hydroelectric,HY,,S,X,X,,,0.4,0.800, , ,0.0,N, , ,RE,X,8,1907,12,2017,N,Electric Utility,1,X,WAT,,,,,,,,,,N,N, ,10M,,,,,,,,N,,
9191,Idaho Power Co,820,Thousand Springs,ID,Gooding,1,Conventional Hydroelectric,HY,,S,X,X,TSPO_GNODE003,TSPO_7_G003,1.0,0.800, , ,0.0,N, , ,RE,X,8,1912,12,2017,N,Electric Utility,1,X,WAT,,,,,,,,,,N,N, ,10M,,,,,,,,N,,
9191,Idaho Power Co,820,Thousand Springs,ID,Gooding,2,Conventional Hydroelectric,HY,,S,X,X,,,1.0,0.800, , ,0.0,N, , ,RE,X,8,1912,12,2017,N,Electric Utility,1,X,WAT,,,,,,,,,,N,N, ,10M,,,,,,,,N,,
14354,PacifiCorp,826,Cove,ID,Caribou,1,Conventional Hydroelectric,HY,,S,X,X,,,7.5, ,7.0,7.0, ,N, , ,RE,X,88,1917,12,2006,N,Electric Utility,1,X,WAT,,,,,,,,,,N,, ,,,,,,,,,N,,
520,Illinois Power Generating Co,861,Coffeen,IL,Montgomery,1,Conventional Steam Coal,ST,,S,X,X,AMIL.COFFEEN1,AMIL.COFFEEN1,388.9,0.850,330.0,335.0,190.0,N, , ,RE,X,12,1965,11,2019,N,IPP Non-CHP,2,X,RC,SUB,BIT,,,,DFO,,,,N,N, ,OVER,,Y,,,Y,,,N,N,N
520,Illinois Power Generating Co,861,Coffeen,IL,Montgomery,2,Conventional Steam Coal,ST,,S,X,X,AMIL.COFFEEN2,AMIL.COFFEEN2,616.5,0.900,565.0,580.0,265.0,N, , ,RE,X,9,1972,11,2019,N,IPP Non-CHP,2,X,RC,SUB,BIT,,,,DFO,,,,N,N, ,OVER,,Y,,,Y,,,N,N,N
59371,Mainline Generation LLC,862,Grand Tower Energy Center LLC,IL,Jackson,1,Natural Gas Fired Combined Cycle,CT,CC01,S,X,N,AMIL.CC.GDTWR1,AMIL.CC.GDTWR1,223.2,0.900,161.0,182.0,110.0,N, , ,RE,X,6,2001,4,2024,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,N, ,12H,,,,,,,,N,N,N
59371,Mainline Generation LLC,862,Grand Tower Energy Center LLC,IL,Jackson,2,Natural Gas Fired Combined Cycle,CT,CC02,S,X,N,AMIL.CC.GDTWR2,AMIL.CC.GDTWR2,223.2,0.900,159.0,178.0,110.0,N, , ,RE,X,7,2001,4,2024,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,N, ,12H,,,,,,,,N,N,N
59371,Mainline Generation LLC,862,Grand Tower Energy Center LLC,IL,Jackson,3,Natural Gas Fired Combined Cycle,CA,CC01,S,Y,X,AMIL.CC.GDTWR1,AMIL.CC.GDTWR1,80.9,0.870,86.0,86.0,42.0,N, , ,RE,X,3,1951,4,2024,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,N, ,12H,,,,,,,,N,N,N
59371,Mainline Generation LLC,862,Grand Tower Energy Center LLC,IL,Jackson,4,Natural Gas Fired Combined Cycle,CA,CC02,S,Y,X,AMIL.CC.GDTWR2,AMIL.CC.GDTWR2,113.6,0.850,105.0,105.0,58.0,N, , ,RE,X,4,1958,4,2024,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,N, ,12H,,,,,,,,N,N,N
12384,Midwest Generations EME LLC,865,Bloom,IL,Cook,331,Petroleum Liquids,GT,,S,X,X,,,19.0, ,11.2,14.2, ,N, , ,RE,X,4,1971,1,2003,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,,,,,,,,,,,
12384,Midwest Generations EME LLC,865,Bloom,IL,Cook,332,Petroleum Liquids,GT,,S,X,X,,,19.0, ,13.5,16.8, ,N, , ,RE,X,4,1971,1,2003,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,,,,,,,,,,,
12384,Midwest Generations EME LLC,865,Bloom,IL,Cook,333,Petroleum Liquids,GT,,S,X,X,,,19.0, ,12.7,15.7, ,N, , ,RE,X,4,1971,1,2003,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,,,,,,,,,,,
12384,Midwest Generations EME LLC,865,Bloom,IL,Cook,334,Petroleum Liquids,GT,,S,X,X,,,19.0, ,11.4,16.9, ,N, , ,RE,X,4,1971,1,2003,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,,,,,,,,,,,
12384,Midwest Generations EME LLC,865,Bloom,IL,Cook,341,Petroleum Liquids,GT,,S,X,X,,,19.0, ,13.7,16.9, ,N, , ,RE,X,5,1971,1,2003,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,,,,,,,,,,,
12384,Midwest Generations EME LLC,865,Bloom,IL,Cook,342,Petroleum Liquids,GT,,S,X,X,,,19.0, ,13.7,14.1, ,N, , ,RE,X,5,1971,1,2003,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,,,,,,,,,,,
12384,Midwest Generations EME LLC,865,Bloom,IL,Cook,343,Petroleum Liquids,GT,,S,X,X,,,19.0, ,11.9,15.0, ,N, , ,RE,X,5,1971,1,2003,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,,,,,,,,,,,
12384,Midwest Generations EME LLC,865,Bloom,IL,Cook,344,Petroleum Liquids,GT,,S,X,X,,,19.0, ,12.3,15.2, ,N, , ,RE,X,5,1971,1,2003,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,,,,,,,,,,,
12384,Midwest Generations EME LLC,866,Calumet,IL,Cook,311,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,18.4, ,14.7,17.9, ,N, , ,RE,X,6,1969,12,2004,N,IPP Non-CHP,2,X,NG,DFO,,,,,,,,,,, ,,,,,,,,,,,
12384,Midwest Generations EME LLC,866,Calumet,IL,Cook,312,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,18.4, ,14.1,17.4, ,N, , ,RE,X,6,1969,12,2004,N,IPP Non-CHP,2,X,NG,DFO,,,,,,,,,,, ,,,,,,,,,,,
12384,Midwest Generations EME LLC,866,Calumet,IL,Cook,313,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,18.4, ,12.3,15.9, ,N, , ,RE,X,6,1969,12,2004,N,IPP Non-CHP,2,X,NG,DFO,,,,,,,,,,, ,,,,,,,,,,,
12384,Midwest Generations EME LLC,866,Calumet,IL,Cook,314,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,18.4, ,14.8,18.4, ,N, , ,RE,X,6,1969,12,2004,N,IPP Non-CHP,2,X,NG,DFO,,,,,,,,,,, ,,,,,,,,,,,
12384,Midwest Generations EME LLC,866,Calumet,IL,Cook,321,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,18.4, ,14.1,17.4, ,N, , ,RE,X,6,1996,12,2004,N,IPP Non-CHP,2,X,NG,DFO,,,,,,,,,,, ,,,,,,,,,,,
12384,Midwest Generations EME LLC,866,Calumet,IL,Cook,322,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,18.4, ,14.2,18.0, ,N, , ,RE,X,6,1996,12,2004,N,IPP Non-CHP,2,X,NG,DFO,,,,,,,,,,, ,,,,,,,,,,,
12384,Midwest Generations EME LLC,866,Calumet,IL,Cook,323,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,18.4, ,14.2,17.5, ,N, , ,RE,X,6,1969,12,2004,N,IPP Non-CHP,2,X,NG,DFO,,,,,,,,,,, ,,,,,,,,,,,
12384,Midwest Generations EME LLC,866,Calumet,IL,Cook,324,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,18.4, ,14.2,17.5, ,N, , ,RE,X,6,1969,12,2004,N,IPP Non-CHP,2,X,NG,DFO,,,,,,,,,,, ,,,,,,,,,,,
12384,Midwest Generations EME LLC,866,Calumet,IL,Cook,331,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,18.4, ,15.1,18.4, ,N, , ,RE,X,6,1969,12,2004,N,IPP Non-CHP,2,X,NG,DFO,,,,,,,,,,, ,,,,,,,,,,,
12384,Midwest Generations EME LLC,866,Calumet,IL,Cook,332,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,18.4, ,13.0,17.3, ,N, , ,RE,X,6,1969,12,2004,N,IPP Non-CHP,2,X,NG,DFO,,,,,,,,,,, ,,,,,,,,,,,
12384,Midwest Generations EME LLC,866,Calumet,IL,Cook,333,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,18.4, ,13.6,17.2, ,N, , ,RE,X,6,1969,12,2004,N,IPP Non-CHP,2,X,NG,DFO,,,,,,,,,,, ,,,,,,,,,,,
12384,Midwest Generations EME LLC,866,Calumet,IL,Cook,341,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,19.0, ,13.7,17.9, ,N, , ,RE,X,6,1970,12,2004,N,IPP Non-CHP,2,X,NG,DFO,,,,,,,,,,, ,,,,,,,,,,,
12384,Midwest Generations EME LLC,866,Calumet,IL,Cook,342,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,19.0, ,14.0,17.2, ,N, , ,RE,X,6,1970,12,2004,N,IPP Non-CHP,2,X,NG,DFO,,,,,,,,,,, ,,,,,,,,,,,
12384,Midwest Generations EME LLC,866,Calumet,IL,Cook,343,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,19.0, ,13.6,16.8, ,N, , ,RE,X,6,1970,12,2004,N,IPP Non-CHP,2,X,NG,DFO,,,,,,,,,,, ,,,,,,,,,,,
12384,Midwest Generations EME LLC,866,Calumet,IL,Cook,344,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,19.0, ,8.3,11.5, ,N, , ,RE,X,6,1970,12,2004,N,IPP Non-CHP,2,X,NG,DFO,,,,,,,,,,, ,,,,,,,,,,,
12384,Midwest Generations EME LLC,867,Crawford,IL,Cook,311,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,17.3, ,17.3,13.9, ,N, , ,RE,X,7,1968,3,2005,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,, ,,,,,,,,,,,
